Galactocentric Raidus,Cluster Metallicity,Number of Objects in the Cluster,Cluster Mass,Observational Core Radius,Observational Half-Light Radius,Central Surface Brightness Total,Binary Fraction,Half-Mass Relaxation Time,Total Luminosity of Cluster at 12 Gyrs,Central Velocity Dispersion 3d,Total V-band luminosity,Central surface brightness from King 62 fitting of cumulative luminosity profile from snap-2D.dat,Core radius obtained from King 62 fitting of snap-2D.dat,Half-light radius obtained from King 62 fitting,Total luminosity from snap-2D,Single Black Holes,Binary Black Holes,Black Hole Other Count,Mass of Most Massive Black Hole,Fallback Enabled,Central Velocity Dispersion,,
15.53407836,0.001,376328,126649.667,0.581988829,2.40261209,7015.71168,0.0756494,3324.2265,58248.9321,7.61989488,44753.4,6906.092683,0.591234508,2.63351,44753.4,1,0,0,5.33705012,0,4.42629,7744.9,16582
15.53407836,0.001,357998,120379.083,2.55273133,5.21431796,493.161795,0.0761932,6245.96094,59547.4595,2.6755628,43918.6,610.7405792,2.734995569,5.44477,43918.6,66,3,3,14.9947631,1,3.5409,631.86,2392.4
15.53407836,0.001,388211,130440.95,3.12364369,5.35937266,513.22948,0.0870661,7422.05763,60047.1952,5.33145472,45705.3,519.4823041,3.398177283,5.72768,45705.3,2,0,0,8.13502443,0,3.09853,490.17,2190.4
15.53407836,0.001,360085,123407.141,6.99836417,8.55460329,152.920167,0.0846106,12197.1291,64796.4188,2.4821213,46476.6,112.491633,194317.1116,9.33058,46476.6,204,3,3,25.4704569,1,3.35306,140.77,848.85
5.492126074,0.001,88312,36610.4211,0.26323755,2.87066685,3946.80059,0.0806912,1436.95287,24295.991,4.69705076,17416.4,3876.607637,0.411806387,2.98629,17416.4,0,0,0,0,0,2.62284,4690.2,15921
5.492126074,0.001,265102,94572.2883,0.114336326,3.55588466,6413.45555,0.0494828,3149.51758,46470.5185,4.09325317,35088.3,1150.239406,1.623962917,3.6633,35088.3,1,0,0,5256.36382,0,8.89888,4120.4,14366
5.492126074,0.001,260349,93335.3725,0.125140133,3.69464142,8773.15024,0.0498677,3138.63299,45937.4813,2.86473108,34764.3,1498.344567,1.211140454,3.99778,34764.3,1,0,0,5059.79694,1,8.70873,5746.8,13362
5.492126074,0.001,264645,94182.4733,0.404244201,2.361584,13121.8,0.0669841,3181.31686,66651.1529,5.86054637,45592.6,10055.17644,0.414086534,2.26865,45592.6,0,0,0,0,0,4.07284,14708,29204
5.492126074,0.001,256512,92372.2122,0.314018309,4.16359624,2014.28763,0.0592487,3838.63615,42131.3026,2.7050855,32865.2,852.5491604,1.798895273,4.35099,32865.2,1,0,0,3390.08678,1,7.92206,2081,9225.7
1.941759795,0.001,7577,12784.3947,0.377088166,1.17753058,428.209836,0.0473802,4.38E-05,3198.01654,2.07606575,2597.52,421.3867563,0.812942725,1.51096,2597.52,1,0,0,8733.04351,0,6.85288,708.27,1837.8
1.941759795,0.001,10942,17706.308,0.475259964,1.51722897,545.954239,0.0478889,9.07E-06,4226.75075,0.974813469,3647.59,905.7568288,0.590945191,1.32736,3647.59,0,0,1,12291.5659,1,8.08758,582.54,2269.9
1.941759795,0.001,7735,7865.5978,0.059022436,1.29947622,867.529681,0.0572721,29.6168685,4910.33914,3.24157119,4037.29,590.2301737,1.963831605,1.16389,4037.29,1,0,0,2994.15217,0,16.1941,9868.8,14229
15.53407836,0.001,180975,62612.8536,1.05591443,6.48193259,788.943252,0.0874099,7216.37606,36194.4065,4.31536624,25124.8,542.8244959,1.548274625,6.67387,25124.8,2,0,0,8.10981255,0,2.06908,679.49,1944.1
15.53407836,0.001,119996,43940.3106,7.38351236,11.7131175,26.5069626,0.090078,11281.7137,21806.6088,1.72962591,16007,47.16284427,4.112666667,12.338,16007,94,3,5,26.2180824,1,1.81395,35.249,220.56
15.53407836,0.001,362803,121735.839,0.167720819,4.19355893,7315.08152,0.0587233,6005.64929,70554.236,5.1806774,46733.1,1311.706833,1.797063441,4.12432,46733.1,1,0,0,3509.10885,0,4.97263,3934.2,6688.5
15.53407836,0.001,357851,118694.912,1.49730843,4.52105042,1264.10892,0.0677461,6091.46455,66018.4185,2.4931938,46698.8,1294.927077,1.590118797,4.77916,46698.8,10,2,0,14.4026933,1,3.295,1298.3,3597.6
15.53407836,0.001,358469,120758.528,0.442833861,5.08026585,7390.2763,0.0787069,8913.41851,58044.2273,4.43564744,43974.7,2258.110917,1.173066907,5.74363,43974.7,0,0,0,0,0,3.40162,6816.8,15862
15.53407836,0.001,340343,114667.575,5.23274803,8.31060971,173.662339,0.0772926,12808.9519,70746.629,2.39550191,46961.8,213.947037,9.068998181,9.67844,46961.8,58,7,1,25.1414587,1,2.59442,209.76,1122.7
16.60453002,0.005,8424,4352.03064,0.096390396,0.629103832,515.712302,0.231007,596.615681,5380.61212,1.62938715,2657,2007.975412,0.20271926,1.44131,2657,0,0,0,0,0,1.10304,3336.8,3204
16.60453002,0.005,8260,4279.27559,0.199892304,1.73141844,347.454839,0.233414,571.673711,2941.94856,1.82364082,2301.53,309.5787291,0.605694697,1.4216,2301.53,0,0,0,0,1,0.942597,1410.6,1975.4
16.60453002,0.005,10597,5276.34117,0.076155064,1.42443069,245.564271,0.259507,772.647319,8889.74931,1.60990108,2253.38,381.2715972,0.502612432,2.70892,2253.38,0,0,0,0,0,0.677008,3342.2,7029.1
16.60453002,0.005,10963,5659.32111,0.33712916,2.6111981,103.646567,0.287877,793.456772,12324.3291,1.52183395,2627.05,336.8488619,0.72475,2.17425,2627.05,0,0,0,0,1,0.883702,528.21,870
46.96470311,0.005,10699,4747.47515,5.99706279,8.31464993,2.41662894,0.295542,4296.01137,2261.57015,0.953731301,1744.59,12.07880444,2.408367002,11.6341,1744.59,0,0,0,0,0,0.507583,5.5345,17.898
46.96470311,0.005,29272,11287.2307,0.328014119,3.70289886,287.705696,0.250307,2828.10653,4866.38881,1.86539727,3762.81,1305.718873,0.290575108,3.62742,3762.81,0,0,0,0,0,1.12623,905.35,1013.2
46.96470311,0.005,29978,11621.1018,1.13815078,2.51235347,88.37025,0.261959,2885.64976,5029.82559,1.74841951,3903.56,625.7328979,0.534128619,2.81575,3903.56,0,0,0,0,1,1.04504,351.53,550.24
46.96470311,0.005,33124,12704.3096,0.740899897,6.45083021,73.5368068,0.263374,4178.56673,5267.03418,1.58779632,4103.98,151.118361,0.949938976,7.03273,4103.98,0,0,0,0,0,0.993484,203.42,390.5
46.96470311,0.005,31802,12237.829,3.58288052,7.63281208,9.85182434,0.269071,5712.69827,5463.2794,1.65154716,4151.25,26.63367376,-0.858910618,8.52853,4151.25,0,0,0,0,1,0.814297,20.246,69.427
16.60453002,0.005,6730,3584.62523,0.349578736,2.28550862,260.852424,0.235513,513.173623,2390.64574,1.60774763,1962.91,772.9876118,0.307578178,2.23667,1962.91,0,0,0,0,0,0.877986,535.92,1627.5
16.60453002,0.005,7082,3808.34956,0.286971271,2.38852682,123.29134,0.239622,536.279056,10159.0005,1.32874598,1970.62,271.4369103,0.483658389,3.7176,1970.62,0,0,0,0,1,0.809636,2259.3,776.76
16.60453002,0.005,12778,6152.72921,0.29678942,2.22397901,251.228102,0.251291,909.570558,4139.79203,1.64009436,3165.76,537.42963,0.467826673,2.67174,3165.76,0,0,0,0,0,0.971561,1478,1050.6
16.60453002,0.005,11961,5945.73261,0.081710895,2.81049374,290.343256,0.271549,879.53885,3177.64774,1.74016837,2621.92,796.0654963,0.414743137,1.92502,2621.92,0,0,0,0,1,0.990061,1292.3,1257.7
46.96470311,0.005,28652,11059.6848,0.17815391,3.0383668,348.467284,0.245253,2504.6233,4963.59165,1.81701787,3856.59,507.6072788,0.597076285,3.3345,3856.59,0,0,0,0,0,1.09964,1112.4,1699.6
46.96470311,0.005,29151,11331.0298,0.508603466,3.87391227,94.4829162,0.259065,2633.57455,5316.79219,1.5388868,4026.05,439.095569,0.530471127,3.40415,4026.05,0,0,1,12.540579,1,0.75772,457.58,1030.5
46.96470311,0.005,34308,13134.6399,0.927949653,3.79428591,59.6569958,0.262883,3400.62351,5767.44096,1.86570399,4458.46,367.1258315,0.764554999,3.6226,4458.46,0,0,0,0,0,1.11036,231.4,329.42
46.96470311,0.005,32736,12565.0523,6.59525736,7.76677503,11.0657869,0.268267,4984.9934,6179.45583,1.55579789,4620.88,11.01365422,6.785405226,8.17879,4620.88,1,0,2,13.9840915,1,0.8679,17.054,84.531
16.60453002,0.005,7782,4033.26822,0.258209126,3.33552189,373.330761,0.223079,631.771828,5806.31168,1.96683473,2105.67,193.4668182,0.738431548,2.99127,2105.67,0,0,0,0,0,0.919027,1518.2,2736.6
16.60453002,0.005,7909,4104.99259,0.099944928,3.47731187,233.119465,0.233911,637.237251,3008.8377,1.47997592,2383.84,391.562115,0.529900715,2.65371,2383.84,0,0,0,0,1,0.992431,3224,3189.3
16.60453002,0.005,7123,3881.68811,0.114585621,1.22827389,299.395793,0.256353,580.828757,4726.75344,1.34668732,2786.11,1023.681119,0.299059066,1.35706,2786.11,0,0,0,0,0,0.90065,2171.2,2066.9
16.60453002,0.005,7218,3983.94005,0.098227263,3.47290119,116.688736,0.280826,562.66206,6079.44237,1.60848134,2529.02,349.9642061,0.528879281,3.55893,2529.02,0,0,0,0,1,0.850823,1550.7,2088.4
46.96470311,0.005,11582,5013.34493,1.23560446,3.06629585,10.0150492,0.288638,2520.69921,9427.7397,1.08437651,1522.32,175.757921,0.525938325,5.95525,1522.32,0,0,0,0,0,0.546873,70.522,108.4
46.96470311,0.005,7859,3647.42873,3.56529965,8.82529122,2.55442085,0.299275,3096.73511,4549.9669,0.582377762,1273.91,7.055515019,2.211933832,12.7884,1273.91,0,1,0,15.5649921,1,0.581481,8.4003,28.689
46.96470311,0.005,29652,11270.9393,0.107126161,4.47762347,452.933236,0.241636,3586.09124,15693.6981,1.45705796,3971.18,464.5994936,0.47832385,5.23634,3971.18,0,0,0,0,0,0.938057,2279.1,915.67
46.96470311,0.005,29733,11282.1537,1.14686785,3.77102277,75.3965845,0.250059,3498.71553,4944.3401,1.17230136,3821.61,376.447474,0.652092852,4.0874,3821.61,0,0,1,10.3092532,1,0.875249,212.48,376.3
46.96470311,0.005,29693,11439.03,0.869113491,7.23131326,47.0179598,0.261139,4768.20983,5295.56551,1.32041049,3976.45,84.00858084,1.52368749,6.66567,3976.45,0,0,0,0,0,0.762502,121.82,313.47
46.96470311,0.005,28913,11169.3281,2.35631994,6.71235146,17.2058522,0.267873,4908.91951,4863.18636,1.37480295,3733.86,30.31802558,2.108456667,6.32537,3733.86,0,0,0,0,1,0.65553,34.118,112.72
14.2525308,0.005,168,202.439378,0.265818131,0.655601475,2.6431234,0.72619,12.2596998,105.816959,0.901825124,89.1969,0.00134584,0.232747667,0.698243,89.1969,0,0,0,0,0,0.601307,164.74,261.98
14.2525308,0.005,16094,7465.3868,0.257894113,2.41604698,315.591768,0.259476,974.176007,8816.24145,1.71141333,3013.69,789.5069822,0.394650976,2.346,3013.69,0,0,0,0,0,0.925819,1415.5,1443.5
14.2525308,0.005,15319,7192.74191,0.089110558,2.80668649,284.300259,0.262484,1006.93034,7514.96797,1.954698,4237.31,342.6147448,0.572134901,3.46293,4237.31,0,0,0,0,1,1.02947,1945.6,2887.4
14.2525308,0.005,19020,9021.74028,0.332752359,2.64221228,219.473446,0.328654,1238.25913,4940.99436,1.74995655,3854.01,855.9808819,0.385748398,2.54379,3854.01,0,0,0,0,0,1.08904,1225.9,1476.7
40.31224472,0.005,15412,8069.32977,1.30567118,9.55535009,1.33146044,0.638918,4443.91962,3830.96985,1.28616448,2965.81,17.07240489,4.59567736,9.44452,2965.81,0,0,0,0,0,0.6755,18.68,25.958
40.31224472,0.005,4879,3144.98177,1.40726469,12.1008785,0.15859883,0.675343,3286.24961,1373.06983,0.499111703,1120.87,2.710056637,3.02685916,12.5032,1120.87,0,1,0,26.6632531,1,0.544169,1.8996,11.506
40.31224472,0.005,43120,16437.8272,0.241002426,3.78808133,184.362034,0.324675,3377.22181,6846.37354,2.28959616,5593.89,1377.835707,0.24769467,3.21031,5593.89,0,0,0,0,0,1.2131,5993.4,1280.1
40.31224472,0.005,43402,16622.0528,0.347130078,2.82791557,351.615621,0.330169,3293.33812,6724.3795,2.17301367,5160.75,757.0218101,0.636835576,2.89233,5160.75,1,0,0,11.1597898,1,1.15235,967.49,1070.3
40.31224472,0.005,45072,18340.2657,1.20204238,4.36629383,60.8248391,0.421459,4183.10026,8462.52214,2.03068841,6362.98,410.632418,0.808809646,4.16757,6362.98,0,0,0,0,0,1.11803,266.8,546.35
40.31224472,0.005,44418,18190.4858,2.68629305,4.74299828,17.2389376,0.439011,4604.1107,9520.52941,1.89034176,6909.57,178.5288332,1.787795575,3.97968,6909.57,0,0,0,0,1,0.978397,127.8,230.25
14.2525308,0.005,15564,7135.91313,0.117678045,1.40652797,439.849638,0.239977,931.75825,4108.61786,1.87051386,3042.58,1533.195167,0.240499125,2.17092,3042.58,0,0,0,0,0,1.20345,3708,1852.8
14.2525308,0.005,15138,7011.8584,0.19459099,2.1245456,256.66332,0.250694,894.736374,4355.7223,1.91310134,3287.37,770.3045867,0.446048528,2.14363,3287.37,0,0,0,0,1,1.09873,1354.7,2878.3
14.2525308,0.005,20630,9521.66011,0.164815432,2.08971078,630.107335,0.310858,1248.33135,5133.89064,1.93081711,4049.18,1229.111745,0.367242686,2.26069,4049.18,0,0,0,0,0,1.09385,2637,2071.7
14.2525308,0.005,20161,9496.90819,0.213708844,2.78165502,158.092494,0.328307,1215.67678,6337.67737,2.27513632,4453.73,1226.543295,0.334207001,3.31661,4453.73,0,0,0,0,1,1.11535,1643.9,1429.5
40.31224472,0.005,42494,15976.604,0.300407007,2.8460928,190.747026,0.305784,3038.34184,6506.30996,2.12441566,4912.94,1140.195399,0.401249025,3.62971,4912.94,0,0,0,0,0,1.35241,1332.5,1761
40.31224472,0.005,42591,16170.1528,0.549263978,2.84616351,211.409169,0.312507,3096.16265,8854.21302,2.10314217,6339.41,958.9355041,0.444755506,2.88093,6339.41,0,0,0,0,1,1.38924,1342.2,1353.6
40.31224472,0.005,46912,18767.9539,0.438821774,2.79358881,52.4469855,0.402179,3589.10718,8316.98799,2.22512113,6219.05,493.3246394,0.969069102,2.62978,6219.05,0,0,0,0,0,1.23081,580.7,647.55
40.31224472,0.005,46383,18667.9415,0.128761489,4.61271223,29.4306603,0.412587,3933.24498,8149.85301,1.32940801,6200.92,132.6347278,1.852733264,5.09754,6200.92,0,0,1,33.097158,1,1.00787,1300.6,408.76
14.2525308,0.005,16367,7439.60474,0.182265618,2.14779998,564.152457,0.241828,1036.92234,3430.95916,2.13639509,2707.39,594.864131,0.576212675,2.74854,2707.39,0,0,0,0,0,1.23171,1403,4287.5
14.2525308,0.005,16025,7267.58299,0.06073119,3.19440601,362.00077,0.245491,1081.89134,4081.27061,2.23890938,3445.28,1132.977628,0.440696298,1.63652,3445.28,0,0,0,0,1,1.18085,2485.5,3606.6
14.2525308,0.005,16280,7915.51042,0.323708173,3.11115281,151.712155,0.312039,1085.89122,5074.36409,1.66338747,3819.08,942.6466469,0.369804674,3.37427,3819.08,0,0,0,0,0,1.00707,882.7,1774.6
14.2525308,0.005,15169,7511.0545,0.135771333,2.2296766,147.302274,0.316896,993.487049,4209.14947,1.59721096,3277.36,1432.206201,0.30105011,2.29837,3277.36,0,0,0,0,1,0.901665,1636.4,803.32
40.31224472,0.005,18995,8905.50173,1.9165018,5.71562088,7.99445288,0.518294,3426.95711,4062.77919,1.27082284,3187.36,124.9875436,1.218833299,5.89969,3187.36,0,0,0,0,0,0.678476,61.503,105.81
40.31224472,0.005,16785,8070.015,4.02575371,6.73941294,2.12866905,0.538278,4011.65057,3807.11712,0.844393511,2973.8,39.30276081,2.478401387,7.32971,2973.8,1,0,0,14.6607093,1,0.628785,20.544,41.4
40.31224472,0.005,43511,16333.6939,0.390147627,4.2981,142.432382,0.309163,3656.81157,8299.1351,1.91172048,5997.92,649.1164874,0.499139949,4.09578,5997.92,0,0,0,0,0,0.95675,1533.5,1065.2
40.31224472,0.005,43506,16287.4273,0.270529287,3.14717442,245.290237,0.309566,3902.90652,7943.23175,1.54988857,5710.05,502.9573839,0.828428633,2.73682,5710.05,0,0,0,0,1,1.17077,1170.9,1131.9
40.31224472,0.005,42317,17175.7445,0.503564358,7.21264515,91.3252413,0.412671,4932.67593,7995.64774,1.63162427,5812.29,271.831148,1.299642921,6.80693,5812.29,0,0,0,0,0,0.951951,566.87,457.93
40.31224472,0.005,42171,17079.5116,0.985573689,4.72230387,28.0625956,0.415167,4920.71488,7477.01679,1.44297344,7022.98,175.1625629,1.921685694,4.49763,7022.98,0,0,1,10.9434589,1,0.740891,1100.5,396.8
17.41537494,0.005,9241,4381.54364,0.244093919,3.91038681,803.022804,0.0733687,622.233214,11093.0765,1.95216803,2757.09,1010.202228,0.275456667,2.35553,2757.09,0,0,0,0,0,1.09439,2132.2,2254.4
17.41537494,0.005,9273,4374.3589,0.13244907,2.30054506,648.373626,0.0785075,652.310008,5154.80614,1.65108612,2626.66,1640.518462,0.236249776,2.26423,2626.66,0,0,0,0,1,1.01858,4915.5,2358.7
17.41537494,0.005,12667,5713.79781,0.18224486,1.7674125,416.64557,0.0854978,880.067174,3843.82499,1.72882771,2967.8,390.3193971,0.809139447,1.9599,2967.8,0,0,0,0,0,1.08485,1415.5,1168.2
17.41537494,0.005,13954,6174.67111,0.357926144,1.88363419,542.12255,0.0961015,936.835332,3851.40057,1.5429852,3035.51,921.1883045,0.316442084,2.27779,3035.51,0,0,0,0,1,0.778004,1076.3,2056.4
49.25811888,0.005,11989,4686.17329,9.25821316,17.1359804,3.20887233,0.102427,4768.11887,8562.78717,0.981519788,1754.08,3.68573134,3331.341937,10.9674,1754.08,0,0,0,0,0,0.544435,4.0802,23.082
49.25811888,0.005,29908,10656.6968,0.503884652,2.55948724,545.644193,0.080547,2667.47047,9065.10532,1.87021402,4615.72,633.2050484,0.591618372,3.04834,4615.72,0,0,0,0,0,1.35728,1986.2,1585.9
49.25811888,0.005,30666,10890.8326,0.185070206,3.47071374,264.434741,0.0850779,2657.23623,12759.2152,1.39602915,4683.97,314.8303311,0.827637242,4.76494,4683.97,0,0,1,12.5070023,1,1.04704,313.32,693.63
49.25811888,0.005,34025,11923.7828,0.776874989,4.54114723,210.778382,0.0884056,3814.96235,5489.8974,2.02770447,4210.96,174.4845333,1.356084415,6.76517,4210.96,0,0,0,0,0,1.07299,442.76,517.14
49.25811888,0.005,33157,11546.9733,1.82040203,4.72236969,32.5291102,0.090177,4621.47454,5551.60418,1.24515117,4229.47,81.66886053,1.922518194,5.69778,4229.47,1,0,0,10.3266896,1,0.829771,60.004,149.38
17.41537494,0.005,8537,4096.66284,0.127279607,2.45934079,717.419511,0.0788333,584.804911,4609.22001,1.68559812,2906.41,520.3700913,0.289000503,3.28343,2906.41,0,0,0,0,0,0.984429,2949.7,2991.5
17.41537494,0.005,9123,4325.14952,0.241403365,3.01062713,864.842971,0.0802368,596.190133,7713.08653,1.77305324,2616.68,4473.081666,0.132976287,1.72069,2616.68,0,0,0,0,1,0.94246,1548.8,2397.6
17.41537494,0.005,15131,6516.45518,0.168929789,2.34329577,650.47182,0.085652,1013.24947,3615.95951,1.64708186,2846.86,388.3229686,0.558468983,3.31469,2846.86,0,0,0,0,0,1.14101,1024.4,2235.6
17.41537494,0.005,15050,6592.4726,0.644058891,2.3650397,306.629684,0.0912292,955.20998,4093.7367,1.79144939,3225.37,313.7021543,0.97131315,2.03173,3225.37,0,0,0,0,1,1.03078,415.69,1083
49.25811888,0.005,29372,10465.0672,0.143858751,2.65121639,1050.25703,0.0801784,2461.58447,5675.77621,1.80827037,4325.09,459.5780551,0.69562345,2.96926,4325.09,0,0,0,0,0,1.44693,1518.6,1826.7
49.25811888,0.005,30381,10802.6582,0.104460644,2.99387998,668.917338,0.0864027,2428.45973,5534.94555,2.0145248,4251.22,769.4429779,0.430305303,3.0944,4251.22,0,0,0,0,1,1.23345,13441,1728.3
49.25811888,0.005,35241,12284.8647,1.33376865,7.49864828,125.744976,0.0884765,3369.08596,10302.9126,1.54679563,4913.92,298.699612,0.594566283,3.47332,4913.92,0,0,0,0,0,0.955175,179.18,398.04
49.25811888,0.005,34104,11838.3039,4.0687994,5.93406869,21.713231,0.0911916,4576.53907,5803.58673,1.57051871,4393.34,58.3073746,2.402086667,7.20626,4393.34,0,0,0,0,1,0.765892,36.672,113.34
17.41537494,0.005,8808,4198.52433,0.276700952,3.27689817,367.22504,0.0710718,643.307092,6572.9327,1.52430438,2757.87,824.4345937,0.388485781,1.97843,2757.87,0,0,0,0,0,1.00628,982.7,1669
17.41537494,0.005,9109,4271.65857,0.05884403,1.98551688,471.972068,0.0747612,720.072736,3514.534,1.71169481,2365.81,1509.461498,0.20438451,1.7376,2365.81,0,0,0,0,1,0.98517,1630.2,2322.4
17.41537494,0.005,9524,4522.81127,0.210718755,1.22912881,395.41154,0.0822134,709.124623,4240.83897,1.21981288,2794.51,1919.150112,0.223552942,2.1074,2794.51,0,0,0,0,0,0.785481,2794.1,2123.9
17.41537494,0.005,7518,3671.89201,3.01366613,3.80577424,37.5449951,0.0799415,909.054387,6172.45448,0.790437386,2185.38,72.4451091,1.47454168,4.59699,2185.38,0,0,1,118.834119,1,0.80958,55.371,225.33
49.25811888,0.005,13571,5222.99993,1.66669117,5.3950808,36.4564077,0.0954978,2872.33952,3001.88448,1.02687343,2327.48,29.69570614,2.952467886,5.98785,2327.48,0,0,0,0,0,0.629841,41.892,135.62
49.25811888,0.005,9623,3859.9293,10.1524596,9.53235462,3.49560968,0.0986179,3468.476,8119.02873,1.13132893,1513.6,13.80853057,1.73287063,7.82487,1513.6,0,0,0,0,1,0.516401,6.7562,23.486
49.25811888,0.005,29922,10551.5041,0.179758216,4.28302603,827.169679,0.079373,3444.85141,5097.23951,1.62343468,3933.49,1663.050961,0.252149229,3.11271,3933.49,0,0,0,0,0,1.00424,1770.7,1203
49.25811888,0.005,30089,10526.4121,0.917590269,3.88432354,113.300943,0.0837515,3291.42455,4955.72675,1.49506007,3878.37,258.8590964,0.832298554,4.33684,3878.37,0,0,0,0,1,0.806561,292,390.07
49.25811888,0.005,30118,10665.9758,0.393696282,5.72264775,309.226115,0.0858291,4782.01968,5315.24198,1.59801222,4104.91,200.7127899,1.151039523,6.51397,4104.91,0,0,0,0,0,0.735819,665.73,681.64
49.25811888,0.005,29261,10294.6057,3.28870994,6.28080886,23.3756475,0.0885821,5329.4565,5404.97332,0.708137327,4097.41,31.3626995,16.4620883,5.87207,4097.41,0,1,0,19.3754519,1,0.802103,38.451,130.62
14.2525308,0.001,17411,7788.87639,0.328439697,3.23514804,95.4451629,0.252484,1032.58818,4071.48127,1.85773744,6172.34,140.5109841,2.589908662,2.38193,6172.34,0,0,0,0,0,0.989136,816.85,1383.8
14.2525308,0.001,17752,8010.08148,0.069637951,3.03268263,220.155369,0.258675,1055.58111,4497.20614,2.18865246,3298.15,387.6300487,0.578249198,3.1085,3298.15,0,0,0,0,1,1.19733,5034.7,4845
14.2525308,0.001,19792,9218.72667,0.316945673,3.39505919,182.402334,0.324475,1205.06017,3737.3057,1.90129573,2876.38,372.7342574,0.476119447,3.72686,2876.38,0,0,0,0,0,1.23871,747.01,1713.9
14.2525308,0.001,19700,9196.34225,0.086372796,3.26393758,101.568914,0.337462,1250.43135,4154.74093,2.02364409,3286.64,303.3886379,0.709036866,3.34417,3286.64,0,0,0,0,1,1.15823,1668.9,1127.8
40.31224472,0.001,15413,7981.02429,4.82440087,8.75315227,0.867512594,0.63972,4340.39084,3438.48467,1.44915125,2731.69,16.27735656,0.700863453,9.58821,2731.69,0,0,0,0,0,0.62141,11.407,25.734
40.31224472,0.001,43363,16350.7526,0.262963936,4.80464969,271.314565,0.31965,3345.94745,12767.9803,2.38886459,7222.11,879.0697405,0.504184114,5.60961,7222.11,0,0,0,0,0,1.37204,1033.3,1577.6
40.31224472,0.001,43358,16471.2896,0.157108826,4.66594371,134.504417,0.329858,3226.16747,5760.44518,2.3266765,4463.45,341.8405808,0.695329971,4.28274,4463.45,0,0,0,0,1,1.31275,2227.2,1531.6
40.31224472,0.001,45224,18148.1496,0.774531113,5.24269268,78.5986181,0.419158,4146.827,6582.87009,2.26512412,5144.38,308.6698564,0.835630551,5.18759,5144.38,0,0,0,0,0,1.1652,275.6,516.12
40.31224472,0.001,44137,17915.3308,2.27699715,5.64889542,24.6468484,0.441512,4691.30051,6895.20919,1.16691116,5151.63,60.54948708,3.779665978,5.58555,5151.63,0,1,0,22.2243521,1,0.964826,66.123,219.36
14.2525308,0.001,15570,7130.70454,0.283524232,2.62539609,208.547842,0.245151,892.998598,4284.89254,2.0053704,3179.34,590.0899493,0.458069081,3.38236,3179.34,0,0,0,0,0,1.04202,946.44,3044.8
14.2525308,0.001,15349,7043.12391,0.320858248,3.12969086,442.559598,0.255065,914.673791,5085.55561,1.75404531,3571.17,981.8353034,0.526633333,1.5799,3571.17,0,0,0,0,1,1.15261,1041.1,5205.3
14.2525308,0.001,21898,9884.30863,0.346796633,2.67343498,167.025724,0.314732,1272.8609,4589.23079,1.97678202,3540.17,749.2817746,0.447685461,2.89779,3540.17,0,0,0,0,0,1.38672,1009.7,1870
14.2525308,0.001,21264,9724.91107,0.113706693,2.65939302,217.803275,0.326608,1307.87314,5538.20059,2.3511418,4389.25,368.9618274,0.675499647,4.0915,4389.25,0,0,0,0,1,1.18309,2626.5,2270.4
40.31224472,0.001,43350,16133.449,0.219384285,3.58234382,202.288574,0.304245,2973.69021,5552.33887,2.07946342,4314.34,408.0111714,0.679942934,4.15371,4314.34,0,0,0,0,0,1.36931,1093.6,1979.3
40.31224472,0.001,43234,16278.1052,0.304549986,2.97436044,250.158627,0.317366,2957.42957,5937.77762,2.31095999,4630.9,473.3338756,0.792376835,3.7417,4630.9,0,0,0,0,1,1.22164,1152.2,1684.8
40.31224472,0.001,47106,18655.786,0.822464158,4.45353057,87.8750612,0.40411,3666.97494,6414.24427,2.13124831,5028.05,228.0834076,1.023648126,4.56956,5028.05,0,0,0,0,0,1.29611,239.56,580.39
40.31224472,0.001,46112,18415.4414,1.725172,5.07822829,21.7347089,0.419804,4034.41717,9576.24988,1.27586012,5024.94,96.719509,1.81591709,5.85854,5024.94,0,0,1,22.2243521,1,0.870328,88.996,277.44
14.2525308,0.001,391,382.153691,0.119757023,0.862069131,5.36657403,0.524297,31.1854098,393.210044,1.13679831,327.771,546.7052341,0.116327324,0.859756,327.771,0,0,0,0,0,0.527077,2171.1,551.87
14.2525308,0.001,17415,7734.39872,0.102678823,2.95926668,314.263392,0.238358,1056.0864,3557.22828,2.26798711,2806.72,328.5288035,0.646760343,3.06297,2806.72,0,0,0,0,0,1.12281,5999,4284.4
14.2525308,0.001,17417,7665.58377,0.120032546,4.00859574,171.12183,0.24212,1137.98578,3967.83842,1.81408408,2960.71,133.0152925,1.046343827,4.38198,2960.71,0,0,0,0,1,1.12285,1039.6,2371
14.2525308,0.001,16711,7917.98614,0.387525065,3.45346987,162.909023,0.298785,1118.19362,4800.82532,2.0602187,3408.52,261.4191326,0.760582351,4.29686,3408.52,0,0,0,0,0,0.830807,551.67,1239.9
